City,Country Code,Latitude,Longitude,URL,Name,Max Temperature,Humidity,Cloud Cover,Wind Speed,Date
liwale,TZ,-9.8,37.92,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=liwale,"Tanzania, United Republic of",67.55,57.0,100.0,2.93,1561577598.0
netivot,IL,31.42,34.59,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=netivot,Israel,82.0,65.0,0.0,4.43,1561577598.0
airai,PW,-8.93,125.41,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=airai,Palau,64.85,75.0,2.0,6.33,1561577598.0
den helder,NL,52.96,4.76,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=den helder,Netherlands,64.99,77.0,90.0,12.75,1561577598.0
murgab,TM,37.5,61.97,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=murgab,Turkmenistan,86.0,28.0,0.0,4.7,1561577598.0
gazanjyk,TM,39.24,55.52,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=gazanjyk,Turkmenistan,94.55,15.0,0.0,13.91,1561577599.0
vaitupu,WF,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=vaitupu,Wallis and Futuna,,,,,
liku,WF,-0.73,119.89,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=liku,Wallis and Futuna,81.41,81.0,54.0,10.25,1561577599.0
lobatse,BW,-25.21,25.68,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lobatse,Botswana,53.6,66.0,0.0,8.05,1561577599.0
werda,BW,-25.27,23.28,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=werda,Botswana,58.55,36.0,59.0,9.13,1561577599.0
jacmel,HT,18.24,-72.54,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=jacmel,Haiti,93.2,46.0,40.0,6.93,1561577600.0
lchashen,AM,40.52,44.93,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lchashen,Armenia,73.4,56.0,40.0,3.36,1561577600.0
koilas,GR,37.41,23.11,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=koilas,Greece,77.63,60.0,0.0,11.1,1561577600.0
tachov,CZ,49.8,12.63,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tachov,Czech Republic,88.0,45.0,0.0,3.36,1561577600.0
cockburn town,TC,21.46,-71.14,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=cockburn town,Turks and Caicos Islands,81.59,82.0,88.0,12.97,1561577380.0
bodden town,KY,19.28,-81.25,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bodden town,Cayman Islands,89.6,75.0,40.0,11.41,1561577600.0
butgenbach,BE,50.43,6.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=butgenbach,Belgium,82.4,73.0,0.0,8.05,1561577600.0
quba,AZ,41.36,48.51,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=quba,Azerbaijan,70.43,72.0,7.0,7.27,1561577601.0
codrington,AG,-28.95,153.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=codrington,Antigua and Barbuda,57.2,93.0,90.0,6.24,1561577601.0
sayyan,YE,15.17,44.32,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sayyan,Yemen,77.27,54.0,99.0,1.97,1561577601.0
khandbari,NP,27.38,87.21,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khandbari,Nepal,58.19,91.0,100.0,2.46,1561577601.0
kholm,AF,36.69,67.7,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=kholm,Afghanistan,91.4,9.0,5.0,9.17,1561577601.0
herat,AF,34.35,62.22,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=herat,Afghanistan,72.05,14.0,0.0,12.37,1561577601.0
sharan,AF,33.15,68.78,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sharan,Afghanistan,66.29,20.0,0.0,8.16,1561577602.0
matay,EG,28.42,30.79,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=matay,Egypt,85.91,31.0,0.0,14.36,1561577602.0
aswan,EG,24.09,32.9,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=aswan,Egypt,105.8,12.0,0.0,4.7,1561577602.0
asyut,EG,27.18,31.19,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=asyut,Egypt,95.0,21.0,0.0,4.7,1561577586.0
khor,QA,47.88,134.96,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=khor,Qatar,51.35,90.0,100.0,7.65,1561577602.0
navodari,RO,44.32,28.6,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=navodari,Romania,73.4,83.0,0.0,3.8,1561577603.0
axim,GH,4.87,-2.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=axim,Ghana,77.27,87.0,98.0,13.29,1561577603.0
duz,TN,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=duz,Tunisia,,,,,
accrington,GB,53.75,-2.37,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=accrington,United Kingdom,66.0,77.0,20.0,11.41,1561577603.0
brodick,GB,55.58,-5.15,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=brodick,United Kingdom,69.8,72.0,20.0,4.7,1561577603.0
stornoway,GB,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=stornoway,United Kingdom,,,,,
lata,SB,30.78,78.62,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=lata,Solomon Islands,37.85,78.0,54.0,2.46,1561577604.0
buala,SB,-8.15,159.59,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=buala,Solomon Islands,81.23,80.0,59.0,6.71,1561577604.0
abu dhabi,AE,24.47,54.37,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=abu dhabi,United Arab Emirates,96.8,59.0,0.0,4.7,1561577565.0
bougouni,ML,11.42,-7.49,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=bougouni,Mali,85.19,61.0,88.0,8.9,1561577604.0
tessalit,ML,20.2,1.01,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=tessalit,Mali,97.43,8.0,17.0,13.76,1561577604.0
sur,OM,22.57,59.53,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sur,Oman,83.39,69.0,44.0,16.67,1561577604.0
senanga,ZM,-16.1,23.3,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=senanga,Zambia,58.19,39.0,0.0,5.46,1561577604.0
slonim,BY,53.09,25.32,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=slonim,Belarus,71.51,90.0,100.0,6.96,1561577605.0
hwange,ZW,-18.35,26.5,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=hwange,Zimbabwe,57.29,64.0,0.0,4.36,1561577605.0
miraflores,CO,5.2,-73.14,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=miraflores,Colombia,65.39,64.0,76.0,5.75,1561577382.0
warqla,DZ,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=warqla,Algeria,,,,,
victoria,SC,5.28,115.24,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=victoria,Seychelles,82.0,83.0,75.0,2.24,1561577518.0
sai buri,TH,6.7,101.62,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=sai buri,Thailand,75.47,92.0,94.0,1.43,1561577606.0
dovers,VC,12.88,-61.18,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=dovers,Saint Vincent and the Grenadines,84.2,74.0,75.0,10.29,1561577606.0
la palma,PA,8.4,-78.14,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=la palma,Panama,83.21,79.0,41.0,7.61,1561577512.0
burica,PA,,,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=burica,Panama,,,,,
marsh harbour,BS,26.54,-77.06,http://api.openweathermap.org/data/2.5/weather?appid=fe26e61e3773caebdade519f9d254704&units=imperial&q=marsh harbour,Bahamas,85.55,65.0,0.0,10.04,1561577606.0
